3563,Nore,Sadki,PIP,4
3553,Khalil,Mendez,Fully Meets,4
3567,Nader,Barton,Fully Meets,4
3565,Kramer,Keatts,Fully Meets,4
3560,Joanne,Handschiegl,Exceeds,4
3571,Marilyn,Linares,Fully Meets,4
3526,Darius,Krause,Fully Meets,4
3551,Emery,Roach,Needs Improvement,4
3555,Matilda,Randall,Fully Meets,4
3540,Maya,Mccann,Exceeds,4
3534,Lee,Frye,Fully Meets,4
3535,Veronica,Rowe,Fully Meets,4
3521,Jocelyn,Bradford,Fully Meets,4
3517,Milagros,Francis,Fully Meets,4
3507,Ivan,Huff,Fully Meets,4
3515,Kinsley,Flowers,Fully Meets,4
3511,Karli,Barker,Fully Meets,4
3503,Geovanni,Pugh,Fully Meets,4
3501,Garrett,Zimmerman,Fully Meets,4
3494,Cohen,Raymond,Fully Meets,4
3495,Tia,Ellis,Fully Meets,4
3484,Albert,Gonzalez,Fully Meets,4
3486,Brendon,Mcconnell,Fully Meets,4
3487,Kimora,Parsons,Fully Meets,4
3466,Clayton,Walker,Exceeds,4
3468,Valentin,Reilly,Fully Meets,4
3481,Leland,Allen,Fully Meets,4
3471,Jonathan,Adkins,Fully Meets,4
3472,Nevaeh,Soto,Exceeds,4
3445,Reid,Park,Exceeds,4
3453,Bridger,Carter,Fully Meets,4
3454,Leon,Beard,Needs Improvement,4
3455,Charity,Miranda,Exceeds,4
3441,Prater,Jeremy,Exceeds,4
3427,Uriah,Bridges,Fully Meets,4
3429,Edward,Buck,Fully Meets,4
3433,Latia,Costa,Exceeds,4
2769,Paris,Blake,Fully Meets,4
1237,Cory,Saunders,Fully Meets,3
1238,Alessandra,Huynh,Fully Meets,3
1239,Maeve,Holmes,Fully Meets,3
1240,Alejandra,Mclean,Fully Meets,3
1241,Reuben,Potter,Fully Meets,3
1242,Marilyn,Greer,Fully Meets,3
1243,Camila,Nichols,Fully Meets,3
1244,Iris,Bruce,Fully Meets,3
1245,Henry,Pratt,Fully Meets,3
1246,Kira,Soto,Fully Meets,3
1247,Ashanti,Scott,Fully Meets,3
1248,Sarahi,Burke,Fully Meets,3
1249,Aimee,Terry,Fully Meets,3
1250,Jerimiah,Jackson,Fully Meets,3
1251,Callie,Murray,Fully Meets,3
1252,Fabian,Young,Fully Meets,3
1253,Juliette,Morton,Fully Meets,3
1254,Alyvia,Sellers,Fully Meets,3
1255,Tyler,Gay,Fully Meets,3
1256,Noemi,Randall,Fully Meets,3
1257,Jazlene,Lozano,Fully Meets,3
1258,Jennifer,Salazar,Fully Meets,3
1259,Vaughn,Leonard,Fully Meets,3
1260,Caitlin,Robertson,Fully Meets,3
1261,Elyse,Huerta,Fully Meets,3
1262,Kyle,Sanders,Fully Meets,3
1263,Barrett,Jennings,Fully Meets,3
1264,Darius,Koch,Fully Meets,3
1265,Kolton,Dawson,Fully Meets,3
1266,Ciara,Cole,Fully Meets,3
1267,Virginia,Wallace,Fully Meets,3
1268,Malik,Ochoa,Fully Meets,3
1269,Elyse,Pratt,Fully Meets,3
1270,Yahir,Hill,Fully Meets,3
1271,Harley,Abbott,Fully Meets,3
1272,Dawson,Pratt,Fully Meets,3
1273,Michaela,Smith,Fully Meets,3
1274,Lillie,Leblanc,Fully Meets,3
1275,Sincere,Rivera,Fully Meets,3
1276,Lucas,Good,Fully Meets,3
1277,Jonas,Hernandez,Fully Meets,3
1278,Cason,Tyler,Fully Meets,3
1279,Malachi,Singleton,Fully Meets,3
1280,Natalie,Christensen,Fully Meets,3
1281,Jordyn,Sheppard,Fully Meets,3
1282,Rohan,Matthews,Fully Meets,3
1283,Taniya,Stafford,Fully Meets,3
1284,Cherish,Preston,Fully Meets,3
1285,Briley,Hanson,Fully Meets,3
1286,Hugo,Tate,Fully Meets,3
1287,Daniel,Griffin,Fully Meets,3
1288,Dakota,Salinas,Fully Meets,3
1289,Janiyah,Ballard,Fully Meets,3
1290,Annika,Malone,Fully Meets,3
1291,Celeste,Lin,Fully Meets,3
1292,Larissa,Warner,Fully Meets,3
1293,Lawrence,Cross,Fully Meets,3
1294,Kara,Barnes,Fully Meets,3
1295,Emery,Schmidt,Fully Meets,3
1296,Adalyn,Vaughan,Fully Meets,3
1297,Chase,Lloyd,Fully Meets,3
1298,Hallie,Delacruz,Fully Meets,3
1299,Tia,Atkins,Fully Meets,3
1300,Nia,Nicholson,Fully Meets,3
1301,Lilian,Norton,Fully Meets,3
1302,Aliana,Pennington,Fully Meets,3
1303,Estrella,Benitez,Fully Meets,3
1304,Kylie,Gilbert,Fully Meets,3
1305,Oscar,Munoz,Fully Meets,3
1306,Dane,Barton,Fully Meets,3
1307,Dexter,Cline,Fully Meets,3
1308,Atticus,Frost,Fully Meets,3
1309,Yamilet,Cohen,Fully Meets,3
1310,Emmalee,Reynolds,Fully Meets,3
1311,Moshe,Taylor,Fully Meets,3
1312,Irene,Melton,Fully Meets,3
1313,Eddie,Whitney,Fully Meets,3
1314,Marcel,Gomez,Fully Meets,3
1315,Amy,Foster-Baker,Fully Meets,3
1316,Janet,King,Fully Meets,3
1317,Bonalyn,Boutwell,Fully Meets,3
1318,Nan,Singh,Fully Meets,3
1319,Tyrone,Steans,Fully Meets,3
1320,Estelle,Howard,Fully Meets,3
1321,William,LaRotonda,Fully Meets,3
1322,Mia,Brown,Fully Meets,3
1323,Leigh Ann,Smith,Fully Meets,3
1324,Peter,Foley,Fully Meets,3
1325,Maximus,Carney,Fully Meets,3
1326,Jaida,Sweeney,Fully Meets,3
1327,Rhys,Lawson,Fully Meets,3
1328,Skyler,Robles,Fully Meets,3
1329,Allyson,Keller,Fully Meets,3
1330,Eddie,Bauer,Fully Meets,3
1331,Roger,Taylor,Fully Meets,3
1332,Marshall,Sellers,Fully Meets,3
1333,Cloe,Mcgrath,Fully Meets,3
1334,Susan,Gordon,Fully Meets,3
1335,Makenna,Newton,Fully Meets,3
1336,Kellen,Smith,Fully Meets,3
1337,Sherlyn,Carroll,Fully Meets,3
1338,Rogelio,Flores,Fully Meets,3
1339,Kadence,Gentry,Fully Meets,3
1340,Willow,Golden,Fully Meets,3
1341,Amiyah,Sims,Fully Meets,3
1342,Jeffery,Hogan,Fully Meets,3
1343,Shaniya,Hamilton,Fully Meets,3
1344,Johan,Willis,Fully Meets,3
1345,Seth,Alvarez,Fully Meets,3
1346,Aron,Grant,Fully Meets,3
1347,Haleigh,Carter,Fully Meets,3
1348,Tatiana,Ayala,Fully Meets,3
1349,Kaylynn,Mcguire,Fully Meets,3
1350,Timothy,Villarreal,Fully Meets,3
1351,Elliott,Petersen,Fully Meets,3
1352,Lily,Tyler,Fully Meets,3
1353,Noe,Mann,Fully Meets,3
1354,Christina,Terry,Fully Meets,3
1355,Niko,Durham,Fully Meets,3
1356,Dante,Strong,Fully Meets,3
1357,Angeline,Perez,Fully Meets,3
1358,Jairo,Blanchard,Fully Meets,3
1359,Rishi,Watkins,Fully Meets,3
1360,Immanuel,Goodwin,PIP,3
1361,Elle,Berry,Exceeds,3
1362,Raphael,Francis,Exceeds,3
1363,Hadley,Barrett,PIP,3
1364,Mollie,Jenkins,Exceeds,3
1365,Cali,Nolan,Exceeds,3
1366,Malik,Crane,Exceeds,3
1367,Bryce,Higgins,Exceeds,3
1368,Beatrice,Bean,Exceeds,3
1370,Mateo,Mcdaniel,Exceeds,3
1371,Arianna,Carlson,Exceeds,3
1372,Frankie,Davenport,Exceeds,3
1373,Morgan,Hammond,Exceeds,3
1374,Judith,Mccullough,Exceeds,3
1375,Luca,Francis,Exceeds,3
1376,Mallory,Figueroa,Exceeds,3
1377,Larissa,Douglas,Exceeds,3
1378,Konnor,Rivas,PIP,3
1379,Fernanda,Yu,Exceeds,3
1380,Solomon,Paul,Exceeds,3
1381,Emiliano,Young,PIP,3
1382,Mason,Ellis,Exceeds,3
1383,Athena,Moore,Exceeds,3
1384,Karla,Farrell,PIP,3
1385,Anderson,Meadows,PIP,3
1386,Jacey,Braun,Exceeds,3
1387,Nathan,Kline,PIP,3
1388,Gabriella,Benitez,Exceeds,3
1389,Juan,Gonzalez,Exceeds,3
1390,Cayo,Gonzalez,Exceeds,3
1391,Taylor,Sparks,Needs Improvement,3
1392,Jeanette,Tippett,Exceeds,3
1393,Rose,Ivey,Exceeds,3
1394,Elijian,Clukey,Exceeds,3
1395,Jordan,Winthrop,Exceeds,3
1396,Shari,Ngodup,Exceeds,3
1397,John,Kretschmer,Exceeds,3
1398,Debbie,Mangal,Needs Improvement,3
1399,Helen,Billis,Needs Improvement,3
1400,Yen,Johnston,Exceeds,3
1401,Hong,Pham,Exceeds,3
1402,Linda,Bachiochi,Exceeds,3
1403,Lily,DiNocco,Exceeds,3
1404,Ned,Miller,Exceeds,3
1405,Shana,Petingill,Exceeds,3
1406,Jennifer,Cloninger,Exceeds,3
1407,Elias,Robinson,Exceeds,3
1408,Libby,Fidelia,Exceeds,3
1409,Catherine,Ybarra,Exceeds,3
1410,Ashanti,Price,Exceeds,3
1411,Makenna,Rojas,Exceeds,3
1412,Rory,Stone,Exceeds,3
1413,Ann,Montgomery,Needs Improvement,3
1414,Erin,Holder,Exceeds,3
1415,Aubrey,Kim,Exceeds,3
1416,Edward,Love,Exceeds,3
1417,Paisley,Avery,Exceeds,3
1418,Kaiden,Leblanc,Needs Improvement,3
1419,Shania,Bauer,Exceeds,3
1420,Danna,Hines,Exceeds,3
1421,Bennett,Bowen,Exceeds,3
1422,Gianna,Lopez,Needs Improvement,3
1423,Azaria,Young,Needs Improvement,3
1424,Aydin,Bautista,Needs Improvement,3
1425,Antoine,Schaefer,Needs Improvement,3
1426,Milagros,Cobb,Exceeds,3
1427,Jean,Duffy,Needs Improvement,3
1428,Campbell,Doyle,Exceeds,3
1429,Deven,Vincent,Exceeds,3
1430,Evangeline,Downs,Needs Improvement,3
1431,Kaley,Ali,Exceeds,3
1432,Madeline,Bernard,Exceeds,3
1433,Alijah,Singh,Needs Improvement,3
1434,Ayla,Roberts,Exceeds,3
1435,Isai,Mcfarland,Exceeds,3
1436,Brent,Dominguez,Needs Improvement,3
1437,Lorena,Graves,Exceeds,3
1438,Lucian,Mora,Exceeds,3
1439,Dangelo,Gould,Needs Improvement,3
1440,Humberto,Horn,Needs Improvement,3
1441,Miranda,Chavez,Needs Improvement,3
1442,Makena,Mcintosh,Needs Improvement,3
1443,Armani,Crawford,Needs Improvement,3
1444,Eugene,Bird,Needs Improvement,3
1445,Connor,Larsen,Exceeds,3
1446,Harley,Mccullough,Exceeds,3
1447,Lucian,Montoya,Exceeds,3
1448,Shiloh,Baird,Needs Improvement,3
1449,Tara,Alvarado,Needs Improvement,3
1450,Raina,Vaughan,Needs Improvement,3
1451,Sienna,Bullock,Needs Improvement,3
1452,Tyrese,Goodman,Needs Improvement,3
1453,Giovanni,Landry,Needs Improvement,3
1454,Javon,Moses,Needs Improvement,3
1455,Alonso,Williams,Needs Improvement,3
1456,Kamila,Rosales,Exceeds,3
1457,Jadiel,French,Exceeds,3
1458,Brennan,Jefferson,Exceeds,3
1459,Noe,Glenn,Exceeds,3
1460,Vaughn,Kim,Exceeds,3
1461,Anabel,Evans,Exceeds,3
1462,Elisabeth,Irwin,Exceeds,3
1463,Bo,Bradford,Exceeds,3
1464,Dustin,Beasley,Exceeds,3
1465,Dean,Winters,Exceeds,3
1466,Chanel,Dougherty,Exceeds,3
1467,Phoebe,Dorsey,Fully Meets,3
1468,Coleman,Bridges,Exceeds,3
1469,Juliet,Bautista,Exceeds,3
1470,Julia,Lawrence,Exceeds,3
1471,Kinley,Dean,Exceeds,3
1472,Karina,Mccarthy,Exceeds,3
1473,Ruben,Kirby,Exceeds,3
1474,Alexia,Hughes,Exceeds,3
1475,Miles,Gill,Exceeds,3
1476,Kaden,Woodard,PIP,3
1477,Frida,Wilkins,Exceeds,3
1478,Kamron,Doyle,Exceeds,3
1479,Blaine,Rose,Exceeds,3
1480,Elena,Gilmore,Needs Improvement,3
1481,Ashlynn,Moses,Exceeds,3
1482,Esmeralda,Galvan,Exceeds,3
1483,Ignacio,Wiley,Exceeds,3
1484,Lorena,Mahoney,Exceeds,3
1485,Krystal,Atkinson,Exceeds,3
1486,Soren,Merritt,Fully Meets,3
1487,Frida,Salazar,Fully Meets,3
1488,Annie,Peters,Fully Meets,3
1489,Zoie,Mercado,Fully Meets,3
1490,Joanna,Arias,Needs Improvement,3
1491,Tristian,Wilcox,Exceeds,3
1492,Zoey,Spence,Exceeds,3
1493,Bradley,Barnes,Fully Meets,3
1494,Juliana,Schroeder,Fully Meets,3
1495,Yasmin,Warren,Fully Meets,3
1496,Izabella,Barron,Fully Meets,3
1497,Victoria,Soto,Needs Improvement,3
1498,Cody,Beard,Exceeds,3
1499,Abigayle,Mccann,Fully Meets,3
1500,Brenden,Marks,Fully Meets,3
1501,Jaqueline,Gallagher,Fully Meets,3
1502,Abagail,Banks,Fully Meets,3
1503,Nickolas,Guzman,Fully Meets,3
1504,Guillermo,Rose,Needs Improvement,3
1505,Moises,Brock,Exceeds,3
1506,Hayden,Richmond,Exceeds,3
1507,Evelin,Sellers,Fully Meets,3
1508,Dereon,Hayes,Fully Meets,3
1509,Marlee,Mathis,Fully Meets,3
1510,Alice,House,Fully Meets,3
1511,Jonathon,Thompson,Fully Meets,3
1512,Kendal,Abbott,Fully Meets,3
1513,Holly,Taylor,Fully Meets,3
1514,Hadassah,Blackburn,Fully Meets,3
1515,Shaylee,Hall,Fully Meets,3
1516,Richard,Nelson,Fully Meets,3
1517,Leyla,Davila,Fully Meets,3
1518,Kolten,Calhoun,Fully Meets,3
1519,Camille,Livingston,Fully Meets,3
1672,Amaris,Torres,Fully Meets,3
1520,Lilianna,Colon,Fully Meets,3
1521,Chaim,Patrick,Needs Improvement,3
1522,Amara,Castillo,Fully Meets,3
1523,Joel,Eaton,Fully Meets,3
1524,Priscilla,Walters,Fully Meets,3
1525,Nehemiah,Leach,Needs Improvement,3
1526,Ashtyn,Huynh,Fully Meets,3
1527,Tristen,Reed,Fully Meets,3
1528,Braedon,Chandler,Fully Meets,3
1529,Nikolas,Hancock,Fully Meets,3
1530,Demetrius,Sanders,Fully Meets,3
1531,Tiana,Perry,Fully Meets,3
1532,Rene,Pena,Fully Meets,3
1533,Angelo,Fox,Fully Meets,3
1534,Ernesto,Madden,Fully Meets,3
1535,Amari,Christian,Fully Meets,3
1536,Lilly,Turner,Fully Meets,3
1537,Rayne,Simpson,Fully Meets,3
1538,Aaron,Tapia,Fully Meets,3
1539,Aimee,Santana,Fully Meets,3
1540,Raegan,Stanton,Fully Meets,3
1541,Johan,Sosa,Fully Meets,3
1542,Stacy,Bonilla,Fully Meets,3
1543,Valery,Holder,Fully Meets,3
1544,Skye,Cochran,Fully Meets,3
1545,Jerimiah,Mendez,Fully Meets,3
1546,Madden,Lam,Fully Meets,3
1547,Nicole,Stone,Fully Meets,3
1548,Brice,Christian,Needs Improvement,3
1549,Sage,Potter,Fully Meets,3
1550,Kyle,Peck,Fully Meets,3
1551,Zaniyah,Roman,Fully Meets,3
1552,Katie,Gutierrez,Fully Meets,3
1553,Walker,Baird,Fully Meets,3
1554,Zackery,Sutton,Fully Meets,3
1555,Hazel,Ponce,Fully Meets,3
1556,Joey,Alvarez,Fully Meets,3
1557,Titus,Day,Fully Meets,3
1558,Bella,Norris,Fully Meets,3
1559,Braden,Ballard,Fully Meets,3
1560,Aron,Graham,Fully Meets,3
1561,Shamar,Cross,Fully Meets,3
1562,Kailee,Harmon,Fully Meets,3
1563,Alice,Kaufman,Fully Meets,3
1564,Cesar,House,Exceeds,3
1565,Guillermo,Lynn,Fully Meets,3
1566,Myles,Hart,Exceeds,3
1567,Deborah,Kline,Fully Meets,3
1568,Patricia,Pruitt,Fully Meets,3
1569,Alice,Craig,Fully Meets,3
1570,Mariana,Copeland,Fully Meets,3
1571,Nick,Merritt,Exceeds,3
1572,Chance,Warner,Fully Meets,3
1573,Ryann,Tapia,Fully Meets,3
1574,Diego,Hays,Fully Meets,3
1575,Gabriel,Adams,Fully Meets,3
1576,Rohan,Mcdowell,Needs Improvement,3
1577,Sullivan,Whitehead,Fully Meets,3
1578,Lilliana,Randolph,Needs Improvement,3
1579,Presley,Salazar,Fully Meets,3
1580,Lilianna,Lynn,Needs Improvement,3
1581,Gerardo,Sampson,Fully Meets,3
1582,Miguel,Kim,Needs Improvement,3
1583,Muhammad,Mcpherson,Fully Meets,3
1584,Myles,Jensen,Fully Meets,3
1585,Alessandro,Harris,Fully Meets,3
1586,Eugene,Reyes,Fully Meets,3
1587,Shamar,Guzman,Fully Meets,3
1588,Mohammed,Mcintyre,Fully Meets,3
1589,Travis,Morgan,Fully Meets,3
1590,Alessandro,Fuller,Fully Meets,3
1591,Kamden,Ochoa,Fully Meets,3
1592,Charlee,Wiggins,Exceeds,3
1593,Natalia,Hamilton,Exceeds,3
1594,Kierra,Boone,Exceeds,3
1595,Charlie,Ramirez,Exceeds,3
1596,Chris,Johnson,Exceeds,3
1597,John,Bentley,Exceeds,3
1598,Myla,Mcintyre,Needs Improvement,3
1599,Demarcus,Ware,Exceeds,3
1600,Devon,Daniels,Exceeds,3
1601,Odin,Heath,Exceeds,3
1602,Bryanna,Mahoney,Exceeds,3
1603,Ashlynn,Thompson,Exceeds,3
1604,Ansley,Duke,Exceeds,3
1605,Izaiah,Quinn,Exceeds,3
1606,Hillary,Clements,Exceeds,3
1607,Diana,Cameron,Needs Improvement,3
1608,Rhianna,Allison,PIP,3
1609,Ramon,Watson,PIP,3
1610,Raegan,Spence,Needs Improvement,3
1611,Jacoby,Singleton,Needs Improvement,3
1612,Kara,Yates,Needs Improvement,3
1613,Beau,Barron,Exceeds,3
1614,Giovanna,Morton,Needs Improvement,3
1615,Braelyn,Dominguez,Exceeds,3
1616,Rhett,Andrews,Needs Improvement,3
1617,Terrell,Crosby,Needs Improvement,3
1618,Corbin,Roberson,Needs Improvement,3
1619,Micheal,Drake,Needs Improvement,3
1620,Evie,Mclaughlin,Needs Improvement,3
1621,Robert,Hubert,Needs Improvement,3
1622,Matthew,Westinghouse,Needs Improvement,3
1623,Jason,Smith,Needs Improvement,3
1624,Charlie,Wang,Needs Improvement,3
1625,Kurt,Navathe,Exceeds,3
1626,Katie,Roper,Needs Improvement,3
1627,Maggie,Rachael,Exceeds,3
1628,Binh,Le,Needs Improvement,3
1629,Lucia,Peterson,Fully Meets,3
1630,Nola,Moss,Fully Meets,3
1631,Chance,Braun,Fully Meets,3
1632,Alma,Pennington,Fully Meets,3
1633,Miley,French,Fully Meets,3
1634,Kole,Levine,Fully Meets,3
1635,Azul,Watkins,Fully Meets,3
1636,Landen,Blanchard,Fully Meets,3
1637,Leroy,Norman,Fully Meets,3
1638,Nikhil,Pineda,Fully Meets,3
1639,Kadence,Simon,Fully Meets,3
1640,Elliot,Phillips,Fully Meets,3
1641,Taniya,Daniels,Fully Meets,3
1642,Julia,Jimenez,Fully Meets,3
1643,Kamden,Paul,Fully Meets,3
1644,Octavio,Hicks,Fully Meets,3
1645,Jaidyn,Malone,Fully Meets,3
1646,Cora,Perez,Fully Meets,3
1647,Isis,Ayala,Fully Meets,3
1648,Charlee,Calhoun,Fully Meets,3
1649,Walter,Pruitt,Fully Meets,3
1650,Julie,Harrington,Fully Meets,3
1651,Amara,Wood,Fully Meets,3
1652,Nevaeh,Ponce,Fully Meets,3
1653,Greta,Fields,Fully Meets,3
1654,Zackery,Hess,Fully Meets,3
1655,Chloe,Gould,Fully Meets,3
1656,Elyse,Chandler,Fully Meets,3
1657,Isaias,Briggs,Fully Meets,3
1658,Allison,Frank,Fully Meets,3
1659,Joaquin,Hahn,Fully Meets,3
1660,Drake,Nicholson,Fully Meets,3
1661,Kenna,Porter,Fully Meets,3
1662,Peter,Wong,Fully Meets,3
1663,Fatima,Pennington,Fully Meets,3
1664,Lainey,Ayers,Fully Meets,3
1665,Tania,Jennings,Fully Meets,3
1666,Kara,Ferrell,Fully Meets,3
1667,George,Sheppard,Fully Meets,3
1668,Taniyah,Mcmillan,Fully Meets,3
1669,Kole,Avila,Fully Meets,3
1670,Ernest,Munoz,Fully Meets,3
1671,Rose,Jordan,Fully Meets,3
1674,Savanah,Prince,Fully Meets,3
1675,Dawson,Pollard,Fully Meets,3
1676,Moises,Day,Fully Meets,3
1677,Sadie,Sheppard,Fully Meets,3
1678,Soren,Coleman,Fully Meets,3
1679,Sage,Morris,Fully Meets,3
1680,Lillian,Steele,Fully Meets,3
1681,Deanna,Meza,Fully Meets,3
1682,Troy,Todd,Fully Meets,3
1683,Beckett,Shea,Fully Meets,3
1684,Eve,Barker,Fully Meets,3
1685,Lillie,Wilkerson,Fully Meets,3
1686,Alexis,Harrell,Fully Meets,3
1687,Mylee,Snow,Fully Meets,3
1688,Elsa,Mckenzie,Fully Meets,3
1689,Kolby,Reed,Fully Meets,3
1690,Kyler,Morales,Fully Meets,3
1691,Jasiah,Walton,Fully Meets,3
1692,Urijah,Brandt,Fully Meets,3
1693,Gianna,Pope,Fully Meets,3
1694,Malia,Reynolds,Fully Meets,3
1695,Claire,Gordon,Fully Meets,3
1696,Joshua,Hall,Fully Meets,3
1697,Mattie,Peters,Fully Meets,3
1698,Makai,Nolan,Fully Meets,3
1699,Trevon,Briggs,Fully Meets,3
1700,Gretchen,Weeks,Fully Meets,3
1701,Corey,Hurst,Fully Meets,3
1702,Alison,Pugh,Fully Meets,3
1703,Kadence,Sandoval,Fully Meets,3
1704,Mckenzie,Kim,Fully Meets,3
1705,Randall,Miller,Fully Meets,3
1706,Lailah,Hughes,Fully Meets,3
1707,Quentin,Calderon,Fully Meets,3
1708,Molly,Fischer,Fully Meets,3
1709,Anaya,Stanton,Fully Meets,3
1710,Jaden,Houston,Fully Meets,3
1711,Lance,Bailey,Fully Meets,3
1712,Quintin,Hicks,Fully Meets,3
1713,Mauricio,Meyers,Fully Meets,3
1714,Tess,Reilly,Fully Meets,3
1715,Reece,Callahan,Fully Meets,3
1716,Tyrell,Fuentes,Fully Meets,3
1717,Benjamin,Kaufman,Fully Meets,3
1718,Ayla,Mcgrath,Fully Meets,3
1719,Katelyn,Stevens,Fully Meets,3
1720,Jaiden,Christian,Fully Meets,3
1721,Elliott,Odonnell,Fully Meets,3
1722,Ronnie,Dillon,Fully Meets,3
1723,Gideon,Saunders,Fully Meets,3
1724,Valerie,Davis,Fully Meets,3
1725,Jamarcus,Thomas,Fully Meets,3
1726,Alden,Powers,Fully Meets,3
1727,Haylie,Arnold,Fully Meets,3
1728,James,Cockel,Fully Meets,3
1729,Donna,Brill,Fully Meets,3
1730,Kristen,Squatrito,Fully Meets,3
1731,Erasumus,Monkfish,Fully Meets,3
1732,May,Roberson,Fully Meets,3
1733,Shana,Maurice,Fully Meets,3
1734,Raul,Garcia,Fully Meets,3
1735,Rachael,Baczenski,Fully Meets,3
1736,Enrico,Langton,Fully Meets,3
1737,Colleen,Zima,Fully Meets,3
1738,Phil,Close,Fully Meets,3
1739,Hang T,Wolk,Fully Meets,3
1740,Lei-Ming,Nguyen,Fully Meets,3
1741,Denisa S,Dobrin,Fully Meets,3
1742,Maryellen,Jackson,Fully Meets,3
1743,David,Gordon,Fully Meets,3
1744,Mei,Trang,Fully Meets,3
1745,Lindsey,Langford,Fully Meets,3
1746,Brad,Pitt,Fully Meets,3
1747,Susan,Good,Fully Meets,3
1748,Ashley,Rose,Fully Meets,3
1749,Kaeden,Gonzales,Fully Meets,3
1750,Alissa,Frey,Fully Meets,3
1751,Presley,Steele,Fully Meets,3
1752,Boston,Avila,Fully Meets,3
1753,Rodolfo,Michael,Fully Meets,3
1754,Felix,Fritz,Fully Meets,3
1755,Amira,Mcmillan,Fully Meets,3
1756,Annabelle,Graham,Fully Meets,3
1757,Leia,Mccann,Fully Meets,3
1758,Henry,Gray,Fully Meets,3
1759,Jose,Houston,Fully Meets,3
1760,Janessa,Mcconnell,Fully Meets,3
1761,Samson,Ellis,Fully Meets,3
1762,Lauren,Kent,Fully Meets,3
1763,Mckenzie,Mack,Fully Meets,3
1764,Donavan,Chavez,Fully Meets,3
1765,Haiden,Coffey,Fully Meets,3
1766,Kasey,Alexander,Fully Meets,3
1767,Kenneth,Peters,Fully Meets,3
1768,Lucia,Hudson,Fully Meets,3
1769,Rashad,Randall,Fully Meets,3
1770,Hayley,York,Fully Meets,3
1771,Salma,Shepard,Fully Meets,3
1772,Hallie,Thornton,Fully Meets,3
1773,Tiana,Bishop,Fully Meets,3
1774,Regina,Garcia,Fully Meets,3
1775,Julie,Cochran,Fully Meets,3
1776,Yamilet,Pierce,Fully Meets,3
1777,Amare,Hartman,Fully Meets,3
1778,Cannon,Lee,Fully Meets,3
1779,Yael,Hodge,Fully Meets,3
1780,Colton,Booker,Fully Meets,3
1781,Abril,Cunningham,Fully Meets,3
1782,Braxton,House,Fully Meets,3
1783,Destiney,Pearson,Fully Meets,3
1784,Trystan,Ramos,Fully Meets,3
1785,Miley,Gutierrez,Fully Meets,3
1786,Tara,Hoover,Fully Meets,3
1787,Layla,Gutierrez,Fully Meets,3
1788,Jakayla,Hall,Fully Meets,3
1789,Jayson,Ferguson,Fully Meets,3
1790,Nick,Daniels,Fully Meets,3
1791,Marvin,Abbott,Fully Meets,3
1792,Sawyer,Oliver,Fully Meets,3
1793,Linda,Barajas,Fully Meets,3
1794,Chance,Blackwell,Fully Meets,3
1795,Antonio,Mccoy,Fully Meets,3
1796,Emmett,Mercado,Fully Meets,3
1797,Clara,Wheeler,Fully Meets,3
1798,Kieran,Morse,Fully Meets,3
1799,Aliyah,Schmitt,Fully Meets,3
1800,Kyan,Morrison,Fully Meets,3
1801,Rayan,Stephenson,Fully Meets,3
1802,Gael,Jacobs,Fully Meets,3
1803,Stephany,Neal,Fully Meets,3
1804,Trevon,Deleon,Fully Meets,3
1805,Phoenix,Pitts,Fully Meets,3
1806,Nola,Gillespie,Fully Meets,3
1807,Jeramiah,Schwartz,Fully Meets,3
1808,Aaden,Mercer,Fully Meets,3
1809,Nathalia,Good,Fully Meets,3
1810,Zaria,Benton,Fully Meets,3
1811,Miley,Ortega,Fully Meets,3
1812,Julia,Farmer,Fully Meets,3
1813,Valentin,Lam,Fully Meets,3
1814,Darnell,Ritter,Fully Meets,3
1815,Kierra,Lozano,Fully Meets,3
1816,Jamari,Dunn,Fully Meets,3
1817,Zoey,Page,Fully Meets,3
1818,Kendra,Velez,Fully Meets,3
1819,Alison,Fuller,Fully Meets,3
1820,Toby,Cooley,Fully Meets,3
1821,Emilie,Hood,Fully Meets,3
1822,Cortez,Pena,Fully Meets,3
1823,Abbigail,Blanchard,Fully Meets,3
1824,Abby,Curtis,Fully Meets,3
1825,Giana,Moore,Fully Meets,3
1826,Giada,Santos,Exceeds,3
1827,Jessie,Church,Needs Improvement,3
1828,Kaylah,Ramos,Exceeds,3
1829,Camille,Fritz,Exceeds,3
1830,Deangelo,Murillo,Needs Improvement,3
1831,Emerson,Gallagher,Needs Improvement,3
1832,April,Bentley,Needs Improvement,3
1833,Ainsley,Booth,Needs Improvement,3
1834,Dereon,Huffman,Needs Improvement,3
1835,Colin,Cherry,Needs Improvement,3
1836,Karla,Hines,Needs Improvement,3
1837,Colton,Decker,Needs Improvement,3
1838,Jayleen,Tran,Exceeds,3
1839,Aydin,Perry,Exceeds,3
1840,Jenna,Casey,Exceeds,3
1841,Remington,Bullock,Exceeds,3
1842,Delaney,Stewart,Exceeds,3
1843,Saige,Jones,Needs Improvement,3
1844,Camryn,Fritz,Exceeds,3
1845,Amanda,Lambert,Needs Improvement,3
1846,Winston,Callahan,Needs Improvement,3
1847,Maverick,Lang,Needs Improvement,3
1848,Harold,Reid,PIP,3
1849,Cindy,York,PIP,3
1850,Breanna,Cardenas,PIP,3
1851,Tripp,Blake,PIP,3
